phrase ids|sentiment values
5542|0.54167
5543|0.5
5544|0.47222
5545|0.76389
5546|0.33333
5547|0.5
5548|0.5
5549|0.5
5550|0.5
5551|0.44444
5552|0.18056
5553|0.5
5554|0.59722
5555|0.65278
5556|0.44444
5557|0.54167
5558|0.5
5559|0.59722
5560|0.5
5561|0.5
5562|0.51389
5563|0.51389
5564|0.5
5565|0.5
5566|0.33333
5567|0.26389
5568|0.47222
5569|0.44444
5570|0.5
5571|0.23611
5572|0.27778
5573|0.5
5574|0.5
5575|0.5
5576|0.69444
5577|0.52778
5578|0.5
5579|0.76389
5580|0.875
5581|0.23611
5582|0.68056
5583|0.54167
5584|0.68056
5585|0.73611
5586|0.70833
5587|0.88889
5588|0.61111
5589|0.72222
5590|0.77778
5591|0.79167
5592|0.31944
5593|0.34722
5594|0.40278
5595|0.36111
5596|0.33333
5597|0.16667
5598|0.34722
5599|0.625
5600|0.43056
5601|0.27778
5602|0.31944
5603|0.20833
5604|0.23611
5605|0.5
5606|0.44444
5607|0.19444
5608|0.5
5609|0.48611
5610|0.33333
5611|0.22222
5612|0.29167
5613|0.16667
5614|0.51389
5615|0.48611
5616|0.45833
5617|0.26389
5618|0.47222
5619|0.54167
5620|0.61111
5621|0.5
5622|0.20833
5623|0.25
5624|0.41667
5625|0.29167
5626|0.125
5627|0.47222
5628|0.18056
5629|0.44444
5630|0.33333
5631|0.5
5632|0.23611
5633|0.88889
5634|0.5
5635|0.5
5636|0.44444
5637|0.5
5638|0.44444
5639|0.48611
5640|0.5
5641|0.51389
5642|0.44444
5643|0.70833
5644|0.72222
5645|0.75
5646|0.29167
5647|0.61111
5648|0.52778
5649|0.33333
5650|0.19444
5651|0.29167
5652|0.83333
5653|0.52778
5654|0.18056
5655|0.16667
5656|0.48611
5657|0.73611
5658|0.73611
5659|0.55556
5660|0.76389
5661|0.5
5662|0.5
5663|0.55556
5664|0.5
5665|0.5
5666|0.61111
5667|0.5
5668|0.63889
5669|0.72222
5670|0.5
5671|0.83333
5672|0.65278
5673|0.91667
5674|0.83333
5675|0.72222
5676|0.77778
5677|0.90278
5678|0.72222
5679|0.68056
5680|0.38889
5681|0.58333
5682|0.54167
5683|0.5
5684|0.51389
5685|0.33333
5686|0.5
5687|0.5
5688|0.55556
5689|0.45833
5690|0.5
5691|0.5
5692|0.5
5693|0.41667
5694|0.79167
5695|0.81944
5696|0.65278
5697|0.30556
5698|0.47222
5699|0.58333
5700|0.47222
5701|0.5
5702|0.52778
5703|0.055556
5704|0.55556
5705|0.5
5706|0.5
5707|0.44444
5708|0.47222
5709|0.5
5710|0.66667
5711|0.625
5712|0.51389
5713|0.81944
5714|0.41667
5715|0.52778
5716|0.84722
5717|0.65278
5718|0.86111
5719|0.54167
5720|0.41667
5721|0.55556
5722|0.61111
5723|0.72222
5724|0.44444
5725|0.625
5726|0.70833
5727|0.72222
5728|0.44444
5729|0.5
5730|0.43056
5731|0.48611
5732|0.43056
5733|0.30556
5734|0.25
5735|0.44444
5736|0.52778
5737|0.52778
5738|0.33333
5739|0.5
5740|0.5
5741|0.54167
5742|0.59722
5743|0.625
5744|0.43056
5745|0.38889
5746|0.44444
5747|0.61111
5748|0.51389
5749|0.63889
5750|0.16667
5751|0.76389
5752|0.68056
5753|0.69444
5754|0.5
5755|0.61111
5756|0.58333
5757|0.54167
5758|0.86111
5759|0.5
5760|0.45833
5761|0.041667
5762|0.34722
5763|0.5
5764|0.66667
5765|0.55556
5766|0.38889
5767|0.375
5768|0.27778
5769|0.375
5770|0.13889
5771|0.15278
5772|0.61111
5773|0.52778
5774|0.55556
5775|0.5
5776|0.72222
5777|0.5
5778|0.5
5779|0.5
5780|0.45833
5781|0.5
5782|0.58333
5783|0.51389
5784|0.44444
5785|0.66667
5786|0.47222
5787|0.36111
5788|0.83333
5789|0.56944
5790|0.33333
5791|0.48611
5792|0.33333
5793|0.54167
5794|0.61111
5795|0.95833
5796|0.55556
5797|0.58333
5798|0.56944
5799|0.56944
5800|0.375
5801|0.34722
5802|0.5
5803|0.45833
5804|0.59722
5805|0.45833
5806|0.44444
5807|0.38889
5808|0.55556
5809|0.5
5810|0.25
5811|0.44444
5812|0.041667
5813|0.11111
5814|0.61111
5815|0.47222
5816|0.58333
5817|0.55556
5818|0.55556
5819|0.52778
5820|0.5
5821|0.5
5822|0.55556
5823|0.55556
5824|0.41667
5825|0.47222
5826|0.5
5827|0.52778
5828|0.5
5829|0.34722
5830|0.52778
5831|0.5
5832|0.55556
5833|0.59722
5834|0.63889
5835|0.54167
5836|0.59722
5837|0.81944
5838|0.44444
5839|0.44444
5840|0.5
5841|0.56944
5842|0.5
5843|0.79167
5844|0.70833
5845|0.66667
5846|0.61111
5847|0.75
5848|0.5
5849|0.77778
5850|0.66667
5851|0.56944
5852|0.34722
5853|0.31944
5854|0.5
5855|0.5
5856|0.55556
5857|0.15278
5858|0.51389
5859|0.45833
5860|0.27778
5861|0.15278
5862|0.45833
5863|0.47222
5864|0.55556
5865|0.55556
5866|0.26389
5867|0.47222
5868|0.5
5869|0.66667
5870|0.55556
5871|0.59722
5872|0.43056
5873|0.72222
5874|0.66667
5875|0.61111
5876|0.5
5877|0.5
5878|0.54167
5879|0.90278
5880|0.55556
5881|0.5
5882|0.86111
5883|0.84722
5884|0.77778
5885|0.52778
5886|0.72222
5887|0.45833
5888|0.40278
5889|0.48611
5890|0.41667
5891|0.58333
5892|0.33333
5893|0.52778
5894|0.41667
5895|0.38889
5896|0.59722
5897|0.5
5898|0.5
5899|0.61111
5900|0.55556
5901|0.15278
5902|0.54167
5903|0.61111
5904|0.41667
5905|0.083333
5906|0.5
5907|0.18056
5908|0.22222
5909|0.18056
5910|0.5
5911|0.15278
5912|0.5
5913|0.5
5914|0.51389
5915|0.31944
5916|0.55556
5917|0.83333
5918|0.5
5919|0.61111
5920|0.65278
5921|0.55556
5922|0.47222
5923|0.18056
5924|0.22222
5925|0.31944
5926|0.38889
5927|0.58333
5928|0.52778
5929|0.30556
5930|0.63889
5931|0.52778
5932|0.65278
5933|0.5
5934|0.52778
5935|0.51389
5936|0.55556
5937|0.55556
5938|0.31944
5939|0.11111
5940|0.36111
5941|0.33333
5942|0.45833
5943|0.26389
5944|0.54167
5945|0.5
5946|0.5
5947|0.44444
5948|0.41667
5949|0.5
5950|0.23611
5951|0.47222
5952|0.27778
5953|0.55556
5954|0.45833
5955|0.43056
5956|0.5
5957|0.27778
5958|0.16667
5959|0.16667
5960|0.51389
5961|0.59722
5962|0.375
5963|0.38889
5964|0.23611
5965|0.55556
5966|0.58333
5967|0.52778
5968|0.5
5969|0.5
5970|0.875
5971|0.5
5972|0.5
5973|0.80556
5974|0.94444
5975|0.5
5976|0.5
5977|0.15278
5978|0.18056
5979|0.083333
5980|0.34722
5981|0.38889
5982|0.5
5983|0.45833
5984|0.22222
5985|0.5
5986|0.44444
5987|0.34722
5988|0.38889
5989|0.5
5990|0.5
5991|0.33333
5992|0.40278
5993|0.027778
5994|0.29167
5995|0.34722
5996|0.27778
5997|0.26389
5998|0.27778
5999|0.43056
6000|0.41667
6001|0.375
6002|0.33333
6003|0.22222
6004|0.38889
6005|0
6006|0.20833
6007|0.055556
6008|0.51389
6009|0.41667
6010|0.45833
6011|0.25
6012|0.41667
6013|0.52778
6014|0.41667
6015|0.33333
6016|0.63889
6017|0.45833
6018|0.5
6019|0.15278
6020|0.5
6021|0.625
6022|0.5
6023|0.5
6024|0.54167
6025|0.5
6026|0.66667
6027|0.31944
6028|0.40278
6029|0.40278
6030|0.055556
6031|0.22222
6032|0.31944
6033|0.30556
6034|0.19444
6035|0.26389
6036|0.69444
6037|0.33333
6038|0.44444
6039|0.30556
6040|0.20833
6041|0.15278
6042|0.16667
6043|0.23611
6044|0.36111
6045|0.375
6046|0.055556
6047|0.51389
6048|0.86111
6049|0.41667
6050|0.23611
6051|0.41667
6052|0.70833
6053|0.72222
6054|0.5
6055|0.5
6056|0.63889
6057|0.5
6058|0.47222
6059|0.48611
6060|0.36111
6061|0.29167
6062|0.27778
6063|0.41667
6064|0.45833
6065|0.25
6066|0.29167
6067|0.40278
6068|0.26389
6069|0.31944
6070|0.40278
6071|0.34722
6072|0.25
6073|0.33333
6074|0.36111
6075|0.72222
6076|0.61111
6077|0.19444
6078|0.027778
6079|0.27778
6080|0.68056
6081|0.5
6082|0.5
6083|0.55556
6084|0.44444
6085|0.29167
6086|0.40278
6087|0.30556
6088|0.44444
6089|0.27778
6090|0.38889
6091|0.40278
6092|0.43056
6093|0.18056
6094|0.013889
6095|0.51389
6096|0.5
6097|0.31944
6098|0.5
6099|0.27778
6100|0.5
6101|0.5
6102|0.013889
6103|0.5
6104|0.16667
6105|0.31944
6106|0.48611
6107|0.5
6108|0.5
6109|0.61111
6110|0.58333
6111|0.66667
6112|0.5
6113|0.5
6114|0.51389
6115|0.59722
6116|0.29167
6117|0.26389
6118|0.36111
6119|0.29167
6120|0.375
6121|0.55556
6122|0.5
6123|0.65278
6124|0.65278
6125|0.59722
6126|0.65278
6127|0.77778
6128|0.66667
6129|0.36111
6130|0.65278
6131|0.58333
6132|0.5
6133|0.45833
6134|0.36111
6135|0.375
6136|0.5
6137|0.69444
6138|0.58333
6139|0.52778
6140|0.48611
6141|0.48611
6142|0.5
6143|0.61111
6144|0.625
6145|0.59722
6146|0.73611
6147|0.68056
6148|0.5
6149|0.44444
6150|0.5
6151|0.63889
6152|0.55556
6153|0.5
6154|0.47222
6155|0.33333
6156|0.38889
6157|0.5
6158|0.54167
6159|0.83333
6160|0.75
6161|0.80556
6162|0.77778
6163|0.55556
6164|0.5
6165|0.5
6166|0.68056
6167|0.77778
6168|0.80556
6169|0.34722
6170|0.43056
6171|0.63889
6172|0.33333
6173|0.54167
6174|0.54167
6175|0.31944
6176|0.72222
6177|0.80556
6178|0.55556
6179|0.59722
6180|0.52778
6181|0.66667
6182|0.79167
6183|0.77778
6184|0.5
6185|0.125
6186|0.55556
6187|0.55556
6188|0.25
6189|0.61111
6190|0.52778
6191|0.58333
6192|0.65278
6193|0.55556
6194|0.51389
6195|0.52778
6196|0.5
6197|0.79167
6198|0.58333
6199|0.5
6200|0.5
6201|0.72222
6202|0.56944
6203|0.5
6204|0.33333
6205|0.38889
6206|0.69444
6207|0.79167
6208|0.81944
6209|0.55556
6210|0.625
6211|0.40278
6212|0.59722
6213|0.59722
6214|0.5
6215|0.29167
6216|0.375
6217|0.52778
6218|0.69444
6219|0.63889
6220|0.76389
6221|0.51389
6222|0.81944
6223|0.76389
6224|0.90278
6225|0.70833
6226|0.84722
6227|0.59722
6228|0.65278
6229|0.5
6230|0.31944
6231|0.59722
6232|0.54167
6233|0.5
6234|0.83333
6235|0.61111
6236|0.5
6237|0.55556
6238|0.55556
6239|0.79167
6240|0.52778
6241|0.51389
6242|0.5
6243|0.5
6244|0.19444
6245|0.26389
6246|0.5
6247|0.5
6248|0.47222
6249|0.58333
6250|0.77778
6251|0.77778
6252|0.81944
6253|0.5
6254|0.5
6255|0.58333
6256|0.5
6257|0.625
6258|0.5
6259|0.44444
6260|0.58333
6261|0.55556
6262|0.54167
6263|0.625
6264|0.5
6265|0.56944
6266|0.65278
6267|0.52778
6268|0.34722
6269|0.625
6270|0.34722
6271|0.51389
6272|0.55556
6273|0.5
6274|0.59722
6275|0.44444
6276|0.34722
6277|0.36111
6278|0.5
6279|0.47222
6280|0.63889
6281|0.61111
6282|0.61111
6283|0.52778
6284|0.47222
6285|0.52778
6286|0.40278
6287|0.77778
6288|0.77778
6289|0.63889
6290|0.5
6291|0.55556
6292|0.41667
6293|0.5
6294|0.30556
6295|0.5
6296|0.22222
6297|0.47222
6298|0.44444
6299|0.54167
6300|0.54167
6301|0.55556
6302|0.5
6303|0.63889
6304|0.75
6305|0.5
6306|0.44444
6307|0.58333
6308|0.58333
6309|0.40278
6310|0.52778
6311|0.5
6312|0.36111
6313|0.16667
6314|0.91667
6315|0.44444
6316|0.68056
6317|0.48611
6318|0.86111
6319|0.84722
6320|0.86111
6321|0.875
6322|0.70833
6323|0.55556
6324|0.51389
6325|0.48611
6326|0.5
6327|0.5
6328|0.44444
6329|0.54167
6330|0.58333
6331|0.5
6332|0.69444
6333|0.33333
6334|0.5
6335|0.83333
6336|0.5
6337|0.5
6338|0.26389
6339|0.54167
6340|0.27778
6341|0.16667
6342|0.5
6343|0.55556
6344|0.15278
6345|0.5
6346|0.45833
6347|0.54167
6348|0.51389
6349|0.5
6350|0.54167
6351|0.52778
6352|0.68056
6353|0.5
6354|0.5
6355|0.5
6356|0.43056
6357|0.44444
6358|0.61111
6359|0.70833
6360|0.69444
6361|0.76389
6362|0.66667
6363|0.72222
6364|0.84722
6365|0.5
6366|0.88889
6367|0.5
6368|0.38889
6369|0.59722
6370|0.68056
6371|0.59722
6372|0.375
6373|0.33333
6374|0.5
6375|0.55556
6376|0.5
6377|0.5
6378|0.30556
6379|0.22222
6380|0.5
6381|0.55556
6382|0.18056
6383|0.31944
6384|0.61111
6385|0.55556
6386|0.5
6387|0.55556
6388|0.23611
6389|0.375
6390|0.69444
6391|0.27778
6392|0.25
6393|0.22222
6394|0.25
6395|0.5
6396|0.55556
6397|0.5
6398|0.5
6399|0.59722
6400|0.63889
6401|0.47222
6402|0.56944
6403|0.76389
6404|0.66667
6405|0.70833
6406|0.055556
6407|0.31944
6408|0.90278
6409|0.73611
6410|0.31944
6411|0.34722
6412|0.375
6413|0.31944
6414|0.43056
6415|0.51389
6416|0.55556
6417|0.34722
6418|0.5
6419|0.45833
6420|0.31944
6421|0.47222
6422|0.5
6423|0.72222
6424|0.56944
6425|0.55556
6426|0.66667
6427|0.5
6428|0.40278
6429|0.34722
6430|0.43056
6431|0.33333
6432|0.59722
6433|0.33333
6434|0.54167
6435|0.68056
6436|0.63889
6437|0.63889
6438|0.5
6439|0.61111
6440|0.68056
6441|0.86111
6442|0.63889
6443|0.65278
6444|0.66667
6445|0.63889
6446|0.36111
6447|0.34722
6448|0.56944
6449|0.22222
6450|0.61111
6451|0.26389
6452|0.5
6453|0.375
6454|0.30556
6455|0.27778
6456|0.25
6457|0.13889
6458|0.125
6459|0.25
6460|0.31944
6461|0.22222
6462|0.88889
6463|0.45833
6464|0.43056
6465|0.5
6466|0.5
6467|0.38889
6468|0.44444
6469|0.38889
6470|0.47222
6471|0.61111
6472|0.56944
6473|0.51389
6474|0.5
6475|0.5
6476|0.36111
6477|0.5
6478|0.5
6479|0.38889
6480|0.38889
6481|0.63889
6482|0.5
6483|0.5
6484|0.54167
6485|0.52778
6486|0.5
6487|0.5
6488|0.5
6489|0.72222
6490|0.61111
6491|0.91667
6492|0.81944
6493|0.66667
6494|0.5
6495|0.5
6496|0.59722
6497|0.63889
6498|0.5
6499|0.13889
6500|0.51389
6501|0.73611
6502|0.76389
6503|0.73611
6504|0.65278
6505|0.81944
6506|0.83333
6507|0.69444
6508|0.45833
6509|0.81944
6510|0.72222
6511|0.55556
6512|0.38889
6513|0.5
6514|0.51389
6515|0.55556
6516|0.66667
6517|0.875
6518|0.83333
6519|0.5
6520|0.47222
6521|0.65278
6522|0.75
6523|0.77778
6524|0.61111
6525|0.54167
6526|0.5
6527|0.5
6528|0.5
6529|0.33333
6530|0.16667
6531|0.72222
6532|0.22222
6533|0.375
6534|0.125
6535|0.19444
6536|0.27778
6537|0.68056
6538|0.5
6539|0.18056
6540|0.48611
6541|0.29167
6542|0.5
6543|0.5
6544|0.52778
6545|0.43056
6546|0.54167
6547|0.52778
6548|0.5
6549|0.18056
6550|0.75
6551|0.54167
6552|0.48611
6553|0.33333
6554|0.55556
6555|0.625
6556|0.36111
6557|0.48611
6558|0.5
6559|0.5
6560|0.5
6561|0.76389
6562|0.5
6563|0.5
6564|0.20833
6565|0.45833
6566|0.5
6567|0.5
6568|0.51389
6569|0.47222
6570|0.45833
6571|0.47222
6572|0.23611
6573|0.19444
6574|0.58333
6575|0.63889
6576|0.56944
6577|0.29167
6578|0.22222
6579|0.41667
6580|0.27778
6581|0.34722
6582|0.13889
6583|0.083333
6584|0.5
6585|0.34722
6586|0.52778
6587|0.625
6588|0.58333
6589|0.66667
6590|0.51389
6591|0.66667
6592|0.47222
6593|0.65278
6594|0.5
6595|0.38889
6596|0.38889
6597|0.54167
6598|0.86111
6599|0.77778
6600|0.52778
6601|0.70833
6602|0.5
6603|0.5
6604|0.34722
6605|0.52778
6606|0.51389
6607|0.36111
6608|0.5
6609|0.61111
6610|0.5
6611|0.44444
6612|0.59028
6613|0.5
6614|0.56944
6615|0.5
6616|0.55556
6617|0.069444
6618|0.5
6619|0.26389
6620|0.5
6621|0.40278
6622|0.44444
6623|0.52778
6624|0.51389
6625|0.55556
6626|0.5
6627|0.68056
6628|0.91667
6629|0.44444
6630|0.45833
6631|0.25
6632|0.52778
6633|0.44444
6634|0.40278
6635|0.5
6636|0.5
6637|0.18056
6638|0.55556
6639|0.79167
6640|0.5
6641|0.55556
6642|0.5
6643|0.51389
6644|0.27778
6645|0.5
6646|0.44444
6647|0.58333
6648|0.26389
6649|0.51389
6650|0.44444
6651|0.86111
6652|0.47222
6653|0.52778
6654|0.72222
6655|0.33333
6656|0.5
6657|0.61111
6658|0.73611
6659|0.70833
6660|0.5
6661|0.5
6662|0.43056
6663|0.5
6664|0.76389
6665|0.83333
6666|0.91667
6667|0.73611
6668|0.80556
6669|0.70833
6670|0.66667
6671|0.54167
6672|0.5
6673|0.72222
6674|0.68056
6675|0.5
6676|0.48611
6677|0.38889
6678|0.30556
6679|0.5
6680|0.375
6681|0.72222
6682|0.41667
6683|0.79167
6684|0.5
6685|0.59722
6686|0.5
6687|0.61111
6688|0.79167
6689|0.59722
6690|0.61111
6691|0.55556
6692|0.65278
6693|0.65278
6694|0.36111
6695|0.38889
6696|0.54167
6697|0.48611
6698|0.34722
6699|0.5
6700|0.5
6701|0.5
6702|0.51389
6703|0.45833
6704|0.5
6705|0.48611
6706|0.47222
6707|0.5
6708|0.65278
6709|0.20833
6710|0.5
6711|0.18056
6712|0.70833
6713|0.5
6714|0.5
6715|0.625
6716|0.72222
6717|0.83333
6718|0.76389
6719|0.84722
6720|0.73611
6721|0.5
6722|0.5
6723|0.5
6724|0.47222
6725|0.27778
6726|0.38889
6727|0.55556
6728|0.55556
6729|0.5
6730|0.38889
6731|0.36111
6732|0.375
6733|0.31944
6734|0.48611
6735|0.55556
6736|0.055556
6737|0.44444
6738|0.5
6739|0.5
6740|0.44444
6741|0.44444
6742|0.5
6743|0.26389
6744|0.25
6745|0.055556
6746|0.63889
6747|0.63889
6748|0.75
6749|0.75
6750|0.72222
6751|0.625
6752|0.72222
6753|0.69444
6754|0.5
6755|0.5
6756|0.52778
6757|0.43056
6758|0.63889
6759|0.5
6760|0.40278
6761|0.40278
6762|0.83333
6763|0.63889
6764|0.44444
6765|0.625
6766|0.59722
6767|0.41667
6768|0.5
6769|0.5
6770|0.45833
6771|0.59722
6772|0.55556
6773|0.59722
6774|0.52778
6775|0.63889
6776|0.625
6777|0.51389
6778|0.43056
6779|0.47222
6780|0.33333
6781|0.5
6782|0.55556
6783|0.5
6784|0.5
6785|0.5
6786|0.68056
6787|0.51389
6788|0.72222
6789|0.51389
6790|0.36111
6791|0.54167
6792|0.70833
6793|0.5
6794|0.44444
6795|0.875
6796|0.375
6797|0.59722
6798|0.72222
6799|0.59722
6800|0.79167
6801|0.79167
6802|0.72222
6803|0.083333
6804|0.59722
6805|0.5
6806|0.11111
6807|0.13889
6808|0.79167
6809|0.52778
6810|0.70833
6811|0.375
6812|0.31944
6813|0.26389
6814|0.61111
6815|0.72222
6816|0.5
6817|0.47222
6818|0.38889
6819|0.68056
6820|0.52778
6821|0.33333
6822|0.19444
6823|0.51389
6824|0.80556
6825|0.63889
6826|0.5
6827|0.70833
6828|0.76389
6829|0.51389
6830|0.625
6831|0.70833
6832|0.55556
6833|0.79167
6834|0.84722
6835|0.91667
6836|0.84722
6837|0.36111
6838|0.83333
6839|0.65278
6840|0.63889
6841|0.77778
6842|0.77778
6843|0.84722
6844|0.80556
6845|0.69444
6846|0.5
6847|0.59722
6848|0.76389
6849|0.33333
6850|0.79167
6851|0.54167
6852|0.5
6853|0.43056
6854|0.44444
6855|0.44444
6856|0.51389
6857|0.47222
6858|0.48611
6859|0.45833
6860|0.55556
6861|0.58333
6862|0.20833
6863|0.44444
6864|0.5
6865|0.79167
6866|0.55556
6867|0.31944
6868|0.77778
6869|0.56944
6870|0.88889
6871|0.63889
6872|0.51389
6873|0.5
6874|0.88889
6875|0.90278
6876|0.66667
6877|0.875
6878|0.80556
6879|0.88889
6880|0.79167
6881|0.5
6882|0.55556
6883|0.5
6884|0.25
6885|0.27778
6886|0.36111
6887|0.5
6888|0.23611
6889|0.625
6890|0.72222
6891|0.66667
6892|0.5
6893|0.58333
6894|0.61111
6895|0.55556
6896|0.34722
6897|0.52778
6898|0.55556
6899|0.40278
6900|0.33333
6901|0.41667
6902|0.72222
6903|0.40278
6904|0.44444
6905|0.45833
6906|0.58333
6907|0.54167
6908|0.5
6909|0.61111
6910|0.5
6911|0.23611
6912|0.26389
6913|0.31944
6914|0.36111
6915|0.5
6916|0.48611
6917|0.45833
6918|0.5
6919|0.31944
6920|0.5
6921|0.34722
6922|0.5
6923|0.5
6924|0.33333
6925|0.51389
6926|0.5
6927|0.55556
6928|0.48611
6929|0.52778
6930|0.44444
6931|0.65278
6932|0.5
6933|0.5
6934|0.51389
6935|0.79167
6936|0.76389
6937|0.86111
6938|0.75
6939|0.84722
6940|0.875
6941|0.59722
6942|0.40278
6943|0.56944
6944|0.47222
6945|0.45833
6946|0.36111
6947|0.15278
6948|0.5
6949|0.23611
6950|0.55556
6951|0.55556
6952|0.51389
6953|0.52778
6954|0.54167
6955|0.61111
6956|0.5
6957|0.44444
6958|0.75
6959|0.22222
6960|0.30556
6961|0.54167
6962|0.36111
6963|0.40278
6964|0.30556
6965|0.54167
6966|0.5
6967|0.51389
6968|0.59722
6969|0.5
6970|0.5
6971|0.30556
6972|0.5
6973|0.5
6974|0.48611
6975|0.5
6976|0.5
6977|0.55556
6978|0.47222
6979|0.5
6980|0.63889
6981|0.30556
6982|0.34722
6983|0.55556
6984|0.30556
6985|0.77778
6986|0.83333
6987|0.54167
6988|0.43056
6989|0.69444
6990|0.45833
6991|0.375
6992|0.68056
6993|0.65278
6994|0.77778
6995|0.69444
6996|0.43056
6997|0.58333
6998|0.27778
6999|0.76389
7000|0.5
7001|0.79167
7002|0.47222
7003|0.63889
7004|0.56944
7005|0.55556
7006|0.5
7007|0.73611
7008|0.16667
7009|0.55556
7010|0.15278
7011|0.11111
7012|0.25
7013|0.16667
7014|0.29167
7015|0.375
7016|0.44444
7017|0.47222
7018|0.45833
7019|0.72222
7020|0.43056
7021|0.38889
7022|0.45833
7023|0.80556
7024|0.20833
7025|0.40278
7026|0.5
7027|0.20833
7028|0.51389
7029|0.34722
7030|0.20833
7031|0.34722
7032|0.5
7033|0.70833
7034|0.23611
7035|0.36111
7036|0.88889
7037|0.30556
7038|0.51389
7039|0.47222
7040|0.15278
7041|0.31944
7042|0.375
7043|0.48611
7044|0.38889
7045|0.45833
7046|0.66667
7047|0.5
7048|0.61111
7049|0.125
7050|0.38889
7051|0.11111
7052|0.5
7053|0.36111
7054|0.55556
7055|0.30556
7056|0.5
7057|0.44444
7058|0.44444
7059|0.83333
7060|0.72222
7061|0.5
7062|0.5
7063|0.5
7064|0.79167
7065|0.11111
7066|0.5
7067|0.59722
7068|0.77778
7069|0.80556
7070|0.66667
7071|0.625
7072|0.44444
7073|0.51389
7074|0.63889
7075|0.75
7076|0.47222
7077|0.41667
7078|0.55556
7079|0.31944
7080|0.34722
7081|0.34722
7082|0.5
7083|0.11111
7084|0.75
7085|0.40278
7086|0.56944
7087|0.36111
7088|0.83333
7089|0.5
7090|0.5
7091|0.47222
7092|0.55556
7093|0.77778
7094|0.80556
7095|0.63889
7096|0.22222
7097|0.5
7098|0.5
7099|0.54167
7100|0.55556
7101|0.59722
7102|0.69444
7103|0.58333
7104|0.79167
7105|0.72222
7106|0.63889
7107|0.625
7108|0.52778
7109|0.5
7110|0.61111
7111|0.51389
7112|0.63889
7113|0.5
7114|0.55556
7115|0.25
7116|0.31944
7117|0.31944
7118|0.69444
7119|0.5
7120|0.5
7121|0.5
7122|0.52778
7123|0.52778
7124|0.5
7125|0.55556
7126|0.5
7127|0.38889
7128|0.13889
7129|0.33333
7130|0.19444
7131|0.20833
7132|0.48611
7133|0.19444
7134|0.70833
7135|0.72222
7136|0.65278
7137|0.59722
7138|0.56944
7139|0.93056
7140|0.79167
7141|0.90278
7142|0.93056
7143|0.5
7144|0.94444
7145|0.52778
7146|0.5
7147|0.375
7148|0.69444
7149|0.69444
7150|0.56944
7151|0.76389
7152|0.625
7153|0.59722
7154|0.63889
7155|0.52778
7156|0.52778
7157|0.5
7158|0.5
7159|0.69444
7160|0.48611
7161|0.5
7162|0.48611
7163|0.5
7164|0.5
7165|0.51389
7166|0.61111
7167|0.5
7168|0.5
7169|0.5
7170|0.44444
7171|0.51389
7172|0.5
7173|0.76389
7174|0.59722
7175|0.54167
7176|0.43056
7177|0.40278
7178|0.61111
7179|0.18056
7180|0.55556
7181|0.47222
7182|0.22222
7183|0.13889
7184|0.25
7185|0.40278
7186|0.45833
7187|0.44444
7188|0.51389
7189|0.52778
7190|0.40278
7191|0.375
7192|0.5
7193|0.59722
7194|0.5
7195|0.5
7196|0.5
7197|0.33333
7198|0.40278
7199|0.30556
7200|0.52778
7201|0.73611
7202|0.5
7203|0.52778
7204|0.18056
7205|0.375
7206|0.55556
7207|0.25
7208|0.68056
7209|0.56944
7210|0.5
7211|0.52778
7212|0.5
7213|0.80556
7214|0.68056
7215|0.875
7216|0.43056
7217|0.5
7218|0.58333
7219|0.36111
7220|0.5
7221|0.5
7222|0.33333
7223|0.5
7224|0.5
7225|0.5
7226|0.5
7227|0.47222
7228|0.29167
7229|0.5
7230|0.13889
7231|0.55556
7232|0.51389
7233|0.51389
7234|0.44444
7235|0.5
7236|0.5
7237|0.5
7238|0.55556
7239|0.52778
7240|0.55556
7241|0.54167
7242|0.54167
7243|0.33333
7244|0.19444
7245|0.5
7246|0.29167
7247|0.68056
7248|0.90278
7249|0.26389
7250|0.5
7251|0.5
7252|0.25
7253|0.26389
7254|0.18056
7255|0.055556
7256|0.38889
7257|0.48611
7258|0.27778
7259|0.29167
7260|0.15278
7261|0.22222
7262|0.083333
7263|0.13889
7264|0.097222
7265|0.16667
7266|0.097222
7267|0.44444
7268|0.45833
7269|0.68056
7270|0.5
7271|0.33333
7272|0.27778
7273|0.29167
7274|0.29167
7275|0.25
7276|0.19444
7277|0.41667
7278|0.61111
7279|0.79167
7280|0.875
7281|0.81944
7282|0.55556
7283|0.55556
7284|0.88889
7285|0.80556
7286|0.73611
7287|0.80556
7288|0.72222
7289|0.5
7290|0.5
7291|0.5
7292|0.51389
7293|0.125
7294|0.52778
7295|0.45833
7296|0.75
7297|0.66667
7298|0.19444
7299|0.15278
7300|0.16667
7301|0.45833
7302|0.13889
7303|0.30556
7304|0.20833
7305|0.27778
7306|0.45833
7307|0.5
7308|0.5
7309|0.63889
7310|0.625
7311|0.70833
7312|0.5
7313|0.43056
7314|0.44444
7315|0.44444
7316|0.38889
7317|0.22222
7318|0.77778
7319|0.72222
7320|0.84722
7321|0.79167
7322|0.81944
7323|0.055556
7324|0.18056
7325|0.19444
7326|0.20833
7327|0.11111
7328|0.5
7329|0.375
7330|0.375
7331|0.48611
7332|0.31944
7333|0.44444
7334|0.5
7335|0.44444
7336|0.61111
7337|0.36111
7338|0.38889
7339|0.56944
7340|0.5
7341|0.70833
7342|0.65278
7343|0.30556
7344|0.34722
7345|0.43056
